berg_id,date,latitude,longitude,sensor,length_km,width_km
D22,2019-11-16,-66.6416,71.5028,ascat,,
D22,2019-11-17,-66.6274,71.2901,ascat,,
D22,2019-11-18,-66.622,71.077,ascat,,
D22,2019-11-19,-66.6446,71.4502,nic,,
D22,2019-11-20,-66.6385,71.3381,nic,,
D22,2019-11-21,-66.6347,71.1988,nic,,
D22,2019-11-22,-66.6333,71.0167,nic,20.372,3.704
D22,2019-11-23,-66.6601,70.6742,nic,,
D22,2019-11-24,-66.7291,70.1241,nic,,
D22,2019-11-25,-66.8236,69.4571,nic,,
D22,2019-11-26,-66.9264,68.7639,nic,,
D22,2019-11-27,-67.0209,68.1351,nic,,
D22,2019-11-28,-67.0899,67.6614,nic,,
D22,2019-11-29,-67.1167,67.4333,nic,20.372,3.704
D22,2019-11-30,-67.1166,67.3625,nic,,
D22,2019-12-01,-67.1159,67.3006,nic,,
D22,2019-12-02,-67.1141,67.2483,nic,,
D22,2019-12-03,-67.1105,67.2064,nic,,
D22,2019-12-04,-67.1045,67.1755,nic,,
D22,2019-12-05,-67.0957,67.1565,nic,,
D22,2019-12-06,-67.0833,67.15,nic,11.112,3.704
D22,2019-12-07,-67.1019,67.2262,ascat,,
D22,2019-12-08,-67.1019,67.2262,ascat,,
D22,2019-12-09,-67.1019,67.2262,ascat,,
D22,2019-12-10,-67.1019,67.2262,ascat,,
D22,2019-12-11,-67.1019,67.2262,ascat,,
D22,2019-12-12,-67.1019,67.2262,ascat,,
D22,2019-12-13,-67.1019,67.2262,ascat,,
D22,2019-12-14,-67.0824,67.0842,ascat,,
D22,2019-12-15,-67.0117,67.0509,ascat,,
D22,2019-12-16,-67.0099,66.9659,ascat,,
D22,2019-12-17,-67.0094,66.9029,ascat,,
D22,2019-12-18,-67.0094,66.9029,ascat,,
D22,2019-12-19,-67.0094,66.9029,ascat,,
D22,2019-12-20,-67.0094,66.9029,ascat,,
D22,2019-12-21,-67.0094,66.9029,ascat,,
D22,2020-01-09,-67.1092,66.4084,ascat,,
D22,2020-01-10,-67.1092,66.4084,ascat,,
D22,2020-01-11,-67.1645,66.7361,ascat,,
D22,2020-01-12,-67.2381,67.0638,ascat,,
D22,2020-01-13,-67.2651,66.8404,ascat,,
D22,2020-01-14,-67.2939,66.8083,ascat,,
D22,2020-01-15,-67.2939,66.8083,ascat,,
D22,2020-01-16,-67.2939,66.8083,ascat,,
D23,2017-01-01,-69.474,74.6363,ascat,,
D23,2017-01-02,-69.474,74.6363,ascat,,
D23,2017-01-03,-69.474,74.6363,ascat,,
D23,2017-01-04,-69.474,74.6363,ascat,,
D23,2017-01-05,-69.4833,74.6056,ascat,,
D23,2017-01-06,-69.4333,74.6333,nic,14.816,11.112
D23,2017-01-07,-69.5328,74.4415,ascat,,
D23,2017-01-08,-69.5642,74.3373,ascat,,
D23,2017-01-09,-69.589,74.2549,ascat,,
D23,2017-01-10,-69.5991,74.2213,ascat,,
D23,2017-01-11,-69.5405,74.472,ascat,,
D23,2017-01-12,-69.4819,74.7227,ascat,,
D23,2017-01-13,-69.4333,74.6333,nic,14.816,11.112
D23,2017-01-14,-69.4819,74.7227,ascat,,
D23,2017-01-15,-69.4819,74.7227,ascat,,
D23,2017-01-16,-69.4819,74.7227,ascat,,
D23,2017-01-17,-69.4819,74.7227,ascat,,
D23,2017-01-18,-69.4819,74.7227,ascat,,
D23,2017-01-19,-69.4819,74.7227,ascat,,
D23,2017-01-20,-69.4333,74.6333,nic,14.816,11.112
D23,2017-01-21,-69.4819,74.7227,ascat,,
D23,2017-01-22,-69.4819,74.7227,ascat,,
D23,2017-01-23,-69.4819,74.7227,ascat,,
D23,2017-01-24,-69.4819,74.7227,ascat,,
D23,2017-01-25,-69.4819,74.7227,ascat,,
D23,2017-01-26,-69.4819,74.7227,ascat,,
D23,2017-01-27,-69.4819,74.7227,ascat,14.816,11.112
D23,2017-01-28,-69.4819,74.7227,ascat,,
D23,2017-01-29,-69.4819,74.7227,ascat,,
D23,2017-01-30,-69.4819,74.7227,ascat,,
D23,2017-01-31,-69.4819,74.7227,ascat,,
D23,2017-02-01,-69.4819,74.7227,ascat,,
D23,2017-02-02,-69.4819,74.7227,ascat,,
D23,2017-02-03,-69.4333,74.6333,nic,14.816,11.112
D23,2017-02-04,-69.4819,74.7227,ascat,,
D23,2017-02-05,-69.4819,74.7227,ascat,,
D23,2017-02-06,-69.4819,74.7227,ascat,,
D23,2017-02-07,-69.4819,74.7227,ascat,,
D23,2017-02-08,-69.4819,74.7227,ascat,,
D23,2017-02-09,-69.4819,74.7227,ascat,,
D23,2017-02-10,-69.4333,74.6333,nic,14.816,11.112
D23,2017-02-11,-69.4819,74.7227,ascat,,
D23,2017-02-12,-69.4819,74.7227,ascat,,
D23,2017-02-13,-69.4819,74.7227,ascat,,
D23,2017-02-14,-69.4819,74.7227,ascat,,
D23,2017-02-15,-69.4819,74.7227,ascat,,
D23,2017-02-16,-69.4819,74.7227,ascat,,
D23,2017-02-17,-69.4819,74.7227,ascat,14.816,11.112
D23,2017-02-18,-69.4819,74.7227,ascat,,
D23,2017-02-19,-69.4819,74.7227,ascat,,
D23,2017-02-20,-69.4819,74.7227,ascat,,
D23,2017-02-21,-69.4819,74.7227,ascat,,
D23,2017-02-22,-69.4819,74.7227,ascat,,
D23,2017-02-23,-69.4819,74.7227,ascat,,
D23,2017-02-24,-69.4819,74.7227,ascat,,
D23,2017-02-25,-69.4819,74.7227,ascat,,
D23,2017-02-26,-69.4819,74.7227,ascat,,
D23,2017-02-27,-69.4819,74.7227,ascat,,
D23,2017-02-28,-69.4819,74.7227,ascat,,
D23,2017-03-01,-69.4819,74.7227,ascat,,
D23,2017-03-02,-69.4819,74.7227,ascat,,
D23,2017-03-03,-69.4819,74.7227,ascat,,
D23,2017-03-04,-69.4819,74.7227,ascat,,
D23,2017-03-05,-69.4819,74.7227,ascat,,
D23,2017-03-06,-69.4819,74.7227,ascat,,
D23,2017-03-07,-69.4819,74.7227,ascat,,
D23,2017-03-08,-69.4819,74.7227,ascat,,
D23,2017-03-09,-69.4819,74.7227,ascat,,
D23,2017-03-10,-69.4819,74.7227,ascat,,
D23,2017-03-11,-69.4819,74.7227,ascat,,
D23,2017-03-12,-69.4819,74.7227,ascat,,
D23,2017-03-13,-69.4819,74.7227,ascat,,
D23,2017-03-14,-69.4819,74.7227,ascat,,
D23,2017-03-15,-69.4819,74.7227,ascat,,
D23,2017-03-16,-69.4819,74.7227,ascat,,
D23,2017-03-17,-69.4819,74.7227,ascat,,
D23,2017-03-18,-69.4819,74.7227,ascat,,
D23,2017-03-19,-69.4819,74.7227,ascat,,
D23,2017-03-20,-69.4819,74.7227,ascat,,
D23,2017-03-21,-69.4819,74.7227,ascat,,
D23,2017-03-22,-69.4819,74.7227,ascat,,
D23,2017-03-23,-69.4819,74.7227,ascat,,
D23,2017-03-24,-69.4819,74.7227,ascat,,
D23,2017-03-25,-69.4819,74.7227,ascat,,
D23,2017-03-26,-69.4819,74.7227,ascat,,
D23,2017-03-27,-69.4819,74.7227,ascat,,
D23,2017-03-28,-69.4819,74.7227,ascat,,
D23,2017-03-29,-69.4819,74.7227,ascat,,
D23,2017-03-30,-69.4819,74.7227,ascat,,
D23,2017-03-31,-69.4819,74.7227,ascat,,
D23,2017-04-01,-69.4819,74.7227,ascat,,
D23,2017-04-02,-69.4819,74.7227,ascat,,
D23,2017-04-03,-69.4819,74.7227,ascat,,
D23,2017-04-04,-69.4819,74.7227,ascat,,
D23,2017-04-05,-69.4819,74.7227,ascat,,
D23,2017-04-06,-69.4819,74.7227,ascat,,
D23,2017-04-07,-69.4819,74.7227,ascat,,
D23,2017-04-08,-69.4819,74.7227,ascat,,
D23,2017-04-09,-69.4819,74.7227,ascat,,
D23,2017-04-10,-69.4819,74.7227,ascat,,
D23,2017-04-11,-69.4819,74.7227,ascat,,
D23,2017-04-12,-69.4819,74.7227,ascat,,
D23,2017-04-13,-69.4819,74.7227,ascat,,
D23,2017-04-14,-69.4819,74.7227,ascat,,
D23,2017-04-15,-69.4819,74.7227,ascat,,
D23,2017-04-16,-69.4819,74.7227,ascat,,
D23,2017-04-17,-69.4819,74.7227,ascat,,
D23,2017-04-18,-69.4819,74.7227,ascat,,
D23,2017-04-19,-69.4819,74.7227,ascat,,
D23,2017-04-20,-69.4819,74.7227,ascat,,
D23,2017-04-21,-69.4819,74.7227,ascat,,
D23,2017-04-22,-69.4819,74.7227,ascat,,
D23,2017-04-23,-69.4819,74.7227,ascat,,
D23,2017-04-24,-69.4819,74.7227,ascat,,
D23,2017-04-25,-69.4819,74.7227,ascat,,
D23,2017-04-26,-69.4819,74.7227,ascat,,
D23,2017-04-27,-69.4819,74.7227,ascat,,
D23,2017-04-28,-69.4819,74.7227,ascat,,
D23,2017-04-29,-69.4819,74.7227,ascat,,
D23,2017-04-30,-69.4819,74.7227,ascat,,
D23,2017-05-01,-69.4819,74.7227,ascat,,
D23,2017-05-02,-69.4819,74.7227,ascat,,
D23,2017-05-03,-69.4819,74.7227,ascat,,
D23,2017-05-04,-69.4819,74.7227,ascat,,
D23,2017-05-05,-69.4819,74.7227,ascat,,
D23,2017-05-06,-69.4819,74.7227,ascat,,
D23,2017-05-07,-69.4819,74.7227,ascat,,
D23,2017-05-08,-69.4819,74.7227,ascat,,
D23,2017-05-09,-69.4819,74.7227,ascat,,
D23,2017-05-10,-69.4819,74.7227,ascat,,
D23,2017-05-11,-69.4819,74.7227,ascat,,
D23,2017-05-12,-69.4819,74.7227,ascat,,
D23,2017-05-13,-69.4819,74.7227,ascat,,
D23,2017-05-14,-69.4819,74.7227,ascat,,
D23,2017-05-15,-69.4819,74.7227,ascat,,
D23,2017-05-16,-69.4819,74.7227,ascat,,
D23,2017-05-17,-69.4819,74.7227,ascat,,
D23,2017-05-18,-69.4819,74.7227,ascat,,
D23,2017-05-19,-69.4819,74.7227,ascat,,
D23,2017-05-20,-69.4761,74.7136,ascat,,
D23,2017-05-21,-69.4703,74.7045,ascat,,
D23,2017-05-22,-69.4703,74.7045,ascat,,
D23,2017-05-23,-69.4703,74.7045,ascat,,
D23,2017-05-24,-69.4703,74.7045,ascat,,
D23,2017-05-25,-69.4703,74.7045,ascat,,
D23,2017-05-26,-69.4703,74.7045,ascat,,
D23,2017-05-27,-69.4703,74.7045,ascat,,
D23,2017-05-28,-69.4703,74.7045,ascat,,
D23,2017-05-29,-69.4703,74.7045,ascat,,
D23,2017-05-30,-69.4703,74.7045,ascat,,
D23,2017-05-31,-69.4703,74.7045,ascat,,
D23,2017-06-01,-69.4703,74.7045,ascat,,
D23,2017-06-02,-69.4703,74.7045,ascat,,
D23,2017-06-03,-69.4703,74.7045,ascat,,
D23,2017-06-04,-69.4703,74.7045,ascat,,
D23,2017-06-05,-69.4703,74.7045,ascat,,
D23,2017-06-06,-69.4703,74.7045,ascat,,
D23,2017-06-07,-69.4703,74.7045,ascat,,
D23,2017-06-08,-69.4703,74.7045,ascat,,
D23,2017-06-09,-69.4703,74.7045,ascat,,
D23,2017-06-10,-69.4703,74.7045,ascat,,
D23,2017-06-11,-69.4703,74.7045,ascat,,
D23,2017-06-12,-69.4703,74.7045,ascat,,
D23,2017-06-13,-69.4703,74.7045,ascat,,
D23,2017-06-14,-69.4703,74.7045,ascat,,
D23,2017-06-15,-69.4703,74.7045,ascat,,
D23,2017-06-16,-69.4703,74.7045,ascat,,
D23,2017-06-17,-69.4703,74.7045,ascat,,
D23,2017-06-18,-69.4703,74.7045,ascat,,
D23,2017-06-19,-69.4703,74.7045,ascat,,
D23,2017-06-20,-69.4703,74.7045,ascat,,
D23,2017-06-21,-69.4703,74.7045,ascat,,
D23,2017-06-22,-69.4703,74.7045,ascat,,
D23,2017-06-23,-69.4703,74.7045,ascat,,
D23,2017-06-24,-69.4703,74.7045,ascat,,
D23,2017-06-25,-69.4703,74.7045,ascat,,
D23,2017-06-26,-69.4703,74.7045,ascat,,
D23,2017-06-27,-69.43,74.65,ascat,,
D23,2017-06-28,-69.43,74.65,ascat,,
D23,2017-06-29,-69.43,74.65,ascat,,
D23,2017-06-30,-69.43,74.65,ascat,,
D23,2017-07-01,-69.43,74.65,ascat,,
D23,2017-07-02,-69.43,74.65,ascat,,
D23,2017-07-03,-69.43,74.65,ascat,,
D23,2017-07-04,-69.43,74.65,ascat,,
D23,2017-07-05,-69.43,74.65,ascat,,
D23,2017-07-06,-69.43,74.65,ascat,,
D23,2017-07-07,-69.43,74.65,ascat,,
D23,2017-07-08,-69.43,74.65,ascat,,
D23,2017-07-09,-69.43,74.65,ascat,,
D23,2017-07-10,-69.4703,74.7045,ascat,,
D23,2017-07-11,-69.4703,74.7045,ascat,,
D23,2017-07-12,-69.4703,74.7045,ascat,,
D23,2017-07-13,-69.4703,74.7045,ascat,,
D23,2017-07-14,-69.4703,74.7045,ascat,,
D23,2017-07-15,-69.4703,74.7045,ascat,,
D23,2017-07-16,-69.4703,74.7045,ascat,,
D23,2017-07-17,-69.4703,74.7045,ascat,,
D23,2017-07-18,-69.4703,74.7045,ascat,,
D23,2017-07-19,-69.4703,74.7045,ascat,,
D23,2017-07-20,-69.4703,74.7045,ascat,,
D23,2017-07-21,-69.4703,74.7045,ascat,,
D23,2017-07-22,-69.4703,74.7045,ascat,,
D23,2017-07-23,-69.4703,74.7045,ascat,,
D23,2017-07-24,-69.4703,74.7045,ascat,,
D23,2017-07-25,-69.3643,74.3663,ascat,,
D23,2017-07-26,-69.3643,74.3663,ascat,,
D23,2017-07-27,-69.3643,74.3663,ascat,,
D23,2017-07-28,-69.3643,74.3663,ascat,,
D23,2017-07-29,-69.3643,74.3663,ascat,,
D23,2017-07-30,-69.3643,74.3663,ascat,,
D23,2017-07-31,-69.3643,74.3663,ascat,,
D23,2017-08-01,-69.3643,74.3663,ascat,,
D23,2017-08-02,-69.3643,74.3663,ascat,,
D23,2017-08-03,-69.3643,74.3663,ascat,,
D23,2017-08-04,-69.3643,74.3663,ascat,,
D23,2017-08-05,-69.3643,74.3663,ascat,,
D23,2017-08-06,-69.3643,74.3663,ascat,,
D23,2017-08-07,-69.3643,74.3663,ascat,,
D23,2017-08-08,-69.3643,74.3663,ascat,,
D23,2017-08-09,-69.3643,74.3663,ascat,,
D23,2017-08-10,-69.3643,74.3663,ascat,,
D23,2017-08-11,-69.3643,74.3663,ascat,,
D23,2017-08-12,-69.3643,74.3663,ascat,,
D23,2017-08-13,-69.3643,74.3663,ascat,,
D23,2017-08-14,-69.3643,74.3663,ascat,,
D23,2017-08-15,-69.3643,74.3663,ascat,,
D23,2017-08-16,-69.3643,74.3663,ascat,,
D23,2017-08-17,-69.3643,74.3663,ascat,,
D23,2017-08-18,-69.3643,74.3663,ascat,,
D23,2017-08-19,-69.3643,74.3663,ascat,,
D23,2017-08-20,-69.3643,74.3663,ascat,,
D23,2017-08-21,-69.3643,74.3663,ascat,,
D23,2017-08-22,-69.3643,74.3663,ascat,,
D23,2017-08-23,-69.3643,74.3663,ascat,,
D23,2017-08-24,-69.3643,74.3663,ascat,,
D23,2017-08-25,-69.3643,74.3663,ascat,,
D23,2017-08-26,-69.3643,74.3663,ascat,,
D23,2017-08-27,-69.3643,74.3663,ascat,,
D23,2017-08-28,-69.3643,74.3663,ascat,,
D23,2017-08-29,-69.3643,74.3663,ascat,,
D23,2017-08-30,-69.3643,74.3663,ascat,,
D23,2017-08-31,-69.3643,74.3663,ascat,,
D23,2017-09-01,-69.3643,74.3663,ascat,,
D23,2017-09-02,-69.3643,74.3663,ascat,,
D23,2017-09-03,-69.3643,74.3663,ascat,,
D23,2017-09-04,-69.3643,74.3663,ascat,,
D23,2017-09-05,-69.3643,74.3663,ascat,,
D23,2017-09-06,-69.3643,74.3663,ascat,,
D23,2017-09-07,-69.3643,74.3663,ascat,,
D23,2017-09-08,-69.4333,74.65,nic,14.816,11.112
D23,2017-09-09,-69.3643,74.3663,ascat,,
D23,2017-09-10,-69.3643,74.3663,ascat,,
D23,2017-09-11,-69.3643,74.3663,ascat,,
D23,2017-09-12,-69.3643,74.3663,ascat,,
D23,2017-09-13,-69.3643,74.3663,ascat,,
D23,2017-09-14,-69.3643,74.3663,ascat,,
D23,2017-09-15,-69.4333,74.65,nic,14.816,11.112
D23,2017-09-16,-69.3643,74.3663,ascat,,
D23,2017-09-17,-69.3643,74.3663,ascat,,
D23,2017-09-18,-69.3643,74.3663,ascat,,
D23,2017-09-19,-69.3643,74.3663,ascat,,
D23,2017-09-20,-69.3643,74.3663,ascat,,
D23,2017-09-21,-69.3643,74.3663,ascat,,
D23,2017-09-22,-69.3643,74.3663,ascat,,
D23,2017-09-23,-69.3643,74.3663,ascat,,
D23,2017-09-24,-69.3643,74.3663,ascat,,
D23,2017-09-25,-69.3643,74.3663,ascat,,
D23,2017-09-26,-69.3643,74.3663,ascat,,
D23,2017-09-27,-69.3643,74.3663,ascat,,
D23,2017-09-28,-69.3643,74.3663,ascat,,
D23,2017-09-29,-69.4333,74.65,nic,14.816,11.112
D23,2017-09-30,-69.3643,74.3663,ascat,,
D23,2017-10-01,-69.3643,74.3663,ascat,,
D23,2017-10-02,-69.3643,74.3663,ascat,,
D23,2017-10-03,-69.3643,74.3663,ascat,,
D23,2017-10-04,-69.3643,74.3663,ascat,,
D23,2017-10-05,-69.3643,74.3663,ascat,,
D23,2017-10-06,-69.3643,74.3663,ascat,,
D23,2017-10-07,-69.3643,74.3663,ascat,,
D23,2017-10-08,-69.3643,74.3663,ascat,,
D23,2017-10-09,-69.3643,74.3663,ascat,,
D23,2017-10-10,-69.3643,74.3663,ascat,,
D23,2017-10-11,-69.3643,74.3663,ascat,,
D23,2017-10-12,-69.3643,74.3663,ascat,,
D23,2017-10-13,-69.4333,74.65,nic,14.816,11.112
D23,2017-10-14,-69.3643,74.3663,ascat,,
D23,2017-10-15,-69.3643,74.3663,ascat,,
D23,2017-10-16,-69.3643,74.3663,ascat,,
D23,2017-10-17,-69.3643,74.3663,ascat,,
D23,2017-10-18,-69.3643,74.3663,ascat,,
D23,2017-10-19,-69.3643,74.3663,ascat,,
D23,2017-10-20,-69.3643,74.3663,ascat,14.816,11.112
D23,2017-10-21,-69.3643,74.3663,ascat,,
D23,2017-10-22,-69.3643,74.3663,ascat,,
D23,2017-10-23,-69.3643,74.3663,ascat,,
D23,2017-10-24,-69.3643,74.3663,ascat,,
D23,2017-10-25,-69.3643,74.3663,ascat,,
D23,2017-10-26,-69.3643,74.3663,ascat,,
D23,2017-10-27,-69.3643,74.3663,ascat,,
D23,2017-10-28,-69.3643,74.3663,ascat,,
D23,2017-10-29,-69.3643,74.3663,ascat,,
D23,2017-10-30,-69.3643,74.3663,ascat,,
D23,2017-10-31,-69.3643,74.3663,ascat,,
D23,2017-11-01,-69.3643,74.3663,ascat,,
D23,2017-11-02,-69.3643,74.3663,ascat,,
D23,2017-11-03,-69.3643,74.3663,ascat,,
D23,2017-11-04,-69.3643,74.3663,ascat,,
D23,2017-11-05,-69.3643,74.3663,ascat,,
D23,2017-11-06,-69.3643,74.3663,ascat,,
D23,2017-11-07,-69.3643,74.3663,ascat,,
D23,2017-11-08,-69.3643,74.3663,ascat,,
D23,2017-11-09,-69.3643,74.3663,ascat,,
D23,2017-11-10,-69.4333,74.65,nic,14.816,11.112
D23,2017-11-11,-69.4333,74.65,nic,,
D23,2017-11-12,-69.4333,74.65,nic,,
D23,2017-11-13,-69.4333,74.65,nic,,
D23,2017-11-14,-69.4333,74.65,nic,,
D23,2017-11-15,-69.4333,74.65,nic,,
D23,2017-11-16,-69.4333,74.65,nic,,
D23,2017-11-17,-69.4333,74.65,nic,14.816,11.112
D23,2017-11-18,-69.4333,74.65,nic,,
D23,2017-11-19,-69.4333,74.65,nic,,
D23,2017-11-20,-69.4333,74.65,nic,,
D23,2017-11-21,-69.4333,74.65,nic,,
D23,2017-11-22,-69.4333,74.65,nic,,
D23,2017-11-23,-69.4333,74.65,nic,,
D23,2017-11-24,-69.4333,74.65,nic,14.816,11.112
D23,2017-11-25,-69.3643,74.3663,ascat,,
D23,2017-11-26,-69.3643,74.3663,ascat,,
D23,2017-11-27,-69.3643,74.3663,ascat,,
D23,2017-11-28,-69.3643,74.3663,ascat,,
D23,2017-11-29,-69.3643,74.3663,ascat,,
D23,2017-11-30,-69.3643,74.3663,ascat,,
D23,2017-12-01,-69.3643,74.3663,ascat,,
D23,2017-12-02,-69.3643,74.3663,ascat,,
D23,2017-12-03,-69.3643,74.3663,ascat,,
D23,2017-12-04,-69.3643,74.3663,ascat,,
D23,2017-12-05,-69.3643,74.3663,ascat,,
D23,2017-12-06,-69.3643,74.3663,ascat,,
D23,2017-12-07,-69.2797,74.3983,ascat,,
D23,2017-12-08,-69.4333,74.65,nic,14.816,11.112
D23,2017-12-09,-69.2007,74.3766,ascat,,
D23,2017-12-10,-69.173,74.3544,ascat,,
D23,2017-12-11,-69.1492,74.3289,ascat,,
D23,2017-12-12,-69.1263,74.3035,ascat,,
D23,2017-12-13,-69.1046,74.274,ascat,,
D23,2017-12-14,-69.0867,74.2419,ascat,,
D23,2017-12-15,-69.4333,74.65,nic,14.816,11.112
D23,2017-12-16,-69.0608,74.1857,ascat,,
D23,2017-12-17,-69.0531,74.1661,ascat,,
D23,2017-12-18,-69.0481,74.1526,ascat,,
D23,2017-12-19,-69.0459,74.1463,ascat,,
D23,2017-12-20,-69.0459,74.1463,ascat,,
D23,2017-12-21,-69.0459,74.1463,ascat,,
D23,2017-12-22,-69.4333,74.65,nic,14.816,11.112
D23,2017-12-23,-69.0459,74.1463,ascat,,
D23,2017-12-24,-69.0459,74.1463,ascat,,
D23,2017-12-25,-69.0459,74.1463,ascat,,
D23,2017-12-26,-69.0459,74.1463,ascat,,
D23,2017-12-27,-69.0459,74.1463,ascat,,
D23,2017-12-28,-69.0459,74.1463,ascat,,
D23,2017-12-29,-69.0459,74.1463,ascat,14.816,11.112
D23,2017-12-30,-69.0459,74.1463,ascat,,
D23,2017-12-31,-69.0459,74.1463,ascat,,
D23,2018-01-01,-69.1877,74.1924,ascat,,
D23,2018-01-02,-69.2729,74.2635,ascat,,
D23,2018-01-03,-69.282,74.46,ascat,,
D23,2018-01-04,-69.282,74.46,ascat,,
D23,2018-01-05,-69.282,74.46,ascat,14.816,11.112
D23,2018-01-06,-69.282,74.46,ascat,,
D23,2018-01-07,-69.282,74.46,ascat,,
D23,2018-01-08,-69.282,74.46,ascat,,
D23,2018-01-09,-69.4333,74.65,nic,,
D23,2018-01-10,-69.4333,74.65,nic,,
D23,2018-01-11,-69.4333,74.65,nic,,
D23,2018-01-12,-69.4333,74.65,nic,14.816,11.112
D23,2018-01-13,-69.4333,74.65,nic,,
D23,2018-01-14,-69.4333,74.65,nic,,
D23,2018-01-15,-69.4333,74.65,nic,,
D23,2018-01-16,-69.4333,74.65,nic,,
D23,2018-01-17,-69.4333,74.65,nic,,
D23,2018-01-18,-69.4333,74.65,nic,,
D23,2018-01-19,-69.4333,74.65,nic,14.816,11.112
D23,2018-01-20,-69.4333,74.65,nic,,
D23,2018-01-21,-69.4333,74.65,nic,,
D23,2018-01-22,-69.4333,74.65,nic,,
D23,2018-01-23,-69.43,74.65,ascat,,
D23,2018-01-24,-69.43,74.65,ascat,,
D23,2018-01-25,-69.43,74.65,ascat,,
D23,2018-01-26,-69.43,74.65,ascat,14.816,11.112
D23,2018-01-27,-69.4703,74.7484,ascat,,
D23,2018-01-28,-69.4703,74.7484,ascat,,
D23,2018-01-29,-69.4703,74.7484,ascat,,
D23,2018-01-30,-69.4703,74.7484,ascat,,
D23,2018-01-31,-69.4703,74.7484,ascat,,
D23,2018-02-01,-69.4703,74.7484,ascat,,
D23,2018-02-02,-69.4703,74.7484,ascat,14.816,11.112
D23,2018-02-03,-69.4156,74.6468,ascat,,
D23,2018-02-04,-69.4156,74.6468,ascat,,
D23,2018-02-05,-69.4156,74.6468,ascat,,
D23,2018-02-06,-69.4156,74.6468,ascat,,
D23,2018-02-07,-69.4156,74.6468,ascat,,
D23,2018-02-08,-69.43,74.65,ascat,,
D23,2018-02-09,-69.2484,74.4188,ascat,14.816,11.112
D23,2018-02-10,-69.2484,74.4188,ascat,,
D23,2018-02-11,-69.2484,74.4188,ascat,,
D23,2018-02-12,-69.2484,74.4188,ascat,,
D23,2018-02-13,-69.2484,74.4188,ascat,,
D23,2018-02-14,-69.2484,74.4188,ascat,,
D23,2018-02-15,-69.4333,74.65,nic,,
D23,2018-02-16,-69.4333,74.65,nic,14.816,11.112
D23,2018-02-17,-69.4333,74.65,nic,,
D23,2018-02-18,-69.4333,74.65,nic,,
D23,2018-02-19,-69.4333,74.65,nic,,
D23,2018-02-20,-69.4333,74.65,nic,,
D23,2018-02-21,-69.4333,74.65,nic,,
D23,2018-02-22,-69.4333,74.65,nic,,
D23,2018-02-23,-69.4333,74.65,nic,14.816,11.112
D23,2018-02-24,-69.4333,74.65,nic,,
D23,2018-02-25,-69.4333,74.65,nic,,
D23,2018-02-26,-69.4333,74.65,nic,,
D23,2018-02-27,-69.4333,74.65,nic,,
D23,2018-02-28,-69.4333,74.65,nic,,
D23,2018-03-01,-69.4333,74.65,nic,,
D23,2018-03-02,-69.4672,74.2791,ascat,14.816,11.112
D23,2018-03-03,-69.4672,74.2791,ascat,,
D23,2018-03-04,-69.4672,74.2791,ascat,,
D23,2018-03-05,-69.4672,74.2791,ascat,,
D23,2018-03-06,-69.4672,74.2791,ascat,,
D23,2018-03-07,-69.4672,74.2791,ascat,,
D23,2018-03-08,-69.4672,74.2791,ascat,,
D23,2018-03-09,-69.4672,74.2791,ascat,14.816,11.112
D23,2018-03-10,-69.4672,74.2791,ascat,,
D23,2018-03-11,-69.4672,74.2791,ascat,,
D23,2018-03-12,-69.4672,74.2791,ascat,,
D23,2018-03-13,-69.4672,74.2791,ascat,,
D23,2018-03-14,-69.4672,74.2791,ascat,,
D23,2018-03-15,-69.4672,74.2791,ascat,,
D23,2018-03-16,-69.4672,74.2791,ascat,14.816,11.112
D23,2018-03-17,-69.4672,74.2791,ascat,,
D23,2018-03-18,-69.4672,74.2791,ascat,,
D23,2018-03-19,-69.4672,74.2791,ascat,,
D23,2018-03-20,-69.4672,74.2791,ascat,,
D23,2018-03-21,-69.4672,74.2791,ascat,,
D23,2018-03-22,-69.4672,74.2791,ascat,,
D23,2018-03-23,-69.4672,74.2791,ascat,14.816,11.112
D23,2018-03-24,-69.43,74.65,ascat,,
D23,2018-03-25,-69.43,74.65,ascat,,
D23,2018-03-26,-69.43,74.65,ascat,,
D23,2018-03-27,-69.43,74.65,ascat,,
D23,2018-03-28,-69.43,74.65,ascat,,
D23,2018-03-29,-69.43,74.65,ascat,,
D23,2018-03-30,-69.43,74.65,ascat,14.816,11.112
D23,2018-03-31,-69.43,74.65,ascat,,
D23,2018-04-01,-69.43,74.65,ascat,,
D23,2018-04-02,-69.43,74.65,ascat,,
D23,2018-04-03,-69.43,74.65,ascat,,
D23,2018-04-04,-69.43,74.65,ascat,,
D23,2018-04-05,-69.43,74.65,ascat,,
D23,2018-04-06,-69.43,74.65,ascat,14.816,11.112
D23,2018-04-07,-69.43,74.65,ascat,,
D23,2018-04-08,-69.43,74.65,ascat,,
D23,2018-04-09,-69.4672,74.2791,ascat,,
D23,2018-04-10,-69.4672,74.2791,ascat,,
D23,2018-04-11,-69.4672,74.2791,ascat,,
D23,2018-04-12,-69.4672,74.2791,ascat,,
D23,2018-04-13,-69.4672,74.2791,ascat,14.816,11.112
D23,2018-04-14,-69.4672,74.2791,ascat,,
D23,2018-04-15,-69.4672,74.2791,ascat,,
D23,2018-04-16,-69.4672,74.2791,ascat,,
D23,2018-04-17,-69.4672,74.2791,ascat,,
D23,2018-04-18,-69.4672,74.2791,ascat,,
